"Dist Code","Year","State Code","State Name","Dist Name","CATTLE TOTAL (1000 Number)","CATTLE ADULT MALE (1000 Number)","CATTLE ADULT FEMALE (1000 Number)","CATTLE YOUNG MALE (1000 Number)","CATTLE YOUNG FEMALE (1000 Number)","CATTLE YOUNG TOTAL (1000 Number)","CATTLE SHARE IN LARGE RUMINANT (Percent)","BUFFALO TOTAL (1000 Number)","BUFFALO ADULT MALE (1000 Number)","BUFFALO ADULT FEMALE (1000 Number)","BUFFALO YOUNG MALE (1000 Number)","BUFFALO YOUNG FEMALE (1000 Number)","BUFFALO YOUNG TOTAL (1000 Number)","BUFFALO SHARE IN LARGE RUMINANT (Percent)","SHEEP TOTAL (1000 Number)","SHEEP SHARE IN SMALL RUMINANT (Percent)","GOATS TOTAL (1000 Number)","GOATS SHARE IN SMALL RUMINANT (Percent)","HORSES TOTAL (1000 Number)","DONKEYS TOTAL (1000 Number)","CAMELS TOTAL (1000 Number)","PIGS TOTAL (1000 Number)","LIVESTOCK TOTAL (1000 Number)","POULTRY TOTAL (1000 Number)"
"627","2012","18","Himachal Pradesh","Chamba","313.19","106.51","120.64","23.51","62.54","86.05","90.61","32.47","0.82","19.93","1.66","10.05","11.71","9.39","254.93","55.49","204.51","44.51","1.6","0.28","0.01","1.11","808.1","47.08"
"627","2019","18","Himachal Pradesh","Chamba","261.94","86.96","105.93","18.95","50.1","69.05","91.35","24.79","0.43","16.31","1.03","7.02","8.05","8.65","242.57","52.04","223.56","47.96","0.0","0.0","0.0","0.14","753.0","0.0"
"629","1966","18","Himachal Pradesh","Kangra","762.97","180.55","111.16","57.02","57.78","114.81","83.53","150.4","10.28","86.7","14.39","39.05","53.44","16.47","70.67","32.38","147.55","67.62","5.51","0.37","0.36","0.09","1137.92","44.01"
"629","1972","18","Himachal Pradesh","Kangra","614.69","352.67","132.38","65.18","64.46","129.64","70.8","253.53","9.73","162.67","19.03","62.12","81.15","29.2","138.02","41.16","197.29","58.84","7.62","0.72","0.47","0.25","1212.59","69.65"
"629","1977","18","Himachal Pradesh","Kangra","539.58","278.58","134.21","61.73","65.06","126.79","67.18","263.64","8.12","173.52","15.65","66.36","82.01","32.82","137.49","37.2","232.1","62.8","7.32","1.08","0.45","0.71","1182.37","124.31"
"629","1982","18","Himachal Pradesh","Kangra","572.02","288.8","135.46","69.08","78.69","147.77","65.79","297.42","8.61","190.68","15.63","82.5","98.14","34.21","160.89","38.77","254.09","61.23","8.09","0.81","0.39","2.49","1296.2","172.48"
"629","1987","18","Himachal Pradesh","Kangra","587.59","293.93","133.77","73.13","86.78","159.9","57.85","428.14","94.34","212.94","16.91","103.95","120.85","42.15","164.75","38.64","261.66","61.36","9.0","0.83","0.19","6.97","1459.13","289.83"
"629","1992","18","Himachal Pradesh","Kangra","527.7","265.51","141.46","44.85","75.87","120.72","61.25","333.92","3.89","217.82","13.12","99.12","112.22","38.75","210.6","42.6","283.8","57.4","5.75","0.75","0.19","1.8","1364.51","333.32"
"629","1997","18","Himachal Pradesh","Kangra","460.84","0.0","0.0","0.0","0.0","0.0","59.81","309.61","12.75","296.86","0.0","0.0","0.0","40.19","151.39","36.67","261.44","63.33","5.49","0.31","0.11","0.56","1189.75","165.3"
"629","2003","18","Himachal Pradesh","Kangra","528.04","208.23","185.75","42.45","91.6","134.06","57.38","392.23","2.57","247.31","22.52","119.83","142.35","42.62","145.28","34.99","269.94","65.01","4.72","0.79","0.06","0.49","1341.55","403.33"
"629","2007","18","Himachal Pradesh","Kangra","466.31","163.47","177.78","39.82","85.24","125.06","54.35","391.73","2.47","241.76","26.94","120.56","147.49","45.65","83.21","25.17","247.4","74.83","3.32","0.5","0.01","0.81","1193.29","367.97"
"629","2012","18","Himachal Pradesh","Kangra","437.99","127.46","185.78","30.52","94.23","124.76","53.49","380.89","3.33","220.97","28.14","128.46","156.59","46.51","93.67","27.99","240.98","72.01","4.26","0.73","0.03","0.97","1159.52","482.81"
"629","2019","18","Himachal Pradesh","Kangra","376.12","57.97","195.0","19.46","103.69","123.15","52.23","343.99","2.27","188.85","22.34","130.52","152.86","47.77","109.79","30.41","251.25","69.59","0.0","0.0","0.0","0.94","1082.07","0.0"
"630","1966","18","Himachal Pradesh","Kinnaur","40.16","5.36","8.45","3.66","3.93","7.59","99.75","0.1","0.0","0.0","0.0","0.0","0.0","0.25","58.41","67.31","28.37","32.69","0.98","1.76","0.0","0.06","129.84","5.76"
"630","1972","18","Himachal Pradesh","Kinnaur","21.25","5.57","8.93","3.06","3.69","6.75","99.95","0.01","-1.0","0.01","-1.0","-1.0","-1.0","0.05","64.62","65.93","33.39","34.07","0.95","1.62","0.0","0.0","121.84","2.75"
"630","1977","18","Himachal Pradesh","Kinnaur","21.69","5.2","9.1","3.39","4.0","7.38","99.95","0.01","-1.0","0.01","-1.0","-1.0","-1.0","0.05","51.91","73.83","18.4","26.17","0.42","0.05","0.0","0.06","92.54","3.9"
"630","1982","18","Himachal Pradesh","Kinnaur","22.35","5.17","9.64","2.97","4.58","7.55","99.96","0.01","-1.0","-1.0","-1.0","-1.0","-1.0","0.04","47.17","70.07","20.15","29.93","0.78","2.09","0.0","0.01","92.56","5.23"
"630","1987","18","Himachal Pradesh","Kinnaur","21.76","5.75","8.89","2.47","4.66","7.13","99.95","0.01","-1.0","-1.0","-1.0","-1.0","-1.0","0.05","48.19","67.69","23.0","32.31","1.54","2.71","0.0","0.01","97.22","13.57"
"630","1992","18","Himachal Pradesh","Kinnaur","20.94","4.77","9.31","2.01","4.85","6.86","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","57.72","66.89","28.57","33.11","0.91","2.91","0.0","0.08","111.13","6.05"
"630","1997","18","Himachal Pradesh","Kinnaur","20.3","0.0","0.0","0.0","0.0","0.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","57.2","67.14","27.99","32.86","0.97","2.37","0.0","0.04","108.87","10.39"
"630","2003","18","Himachal Pradesh","Kinnaur","22.65","3.06","11.39","2.63","5.57","8.2","99.96","0.01","0.0","0.0","0.01","0.0","0.01","0.04","74.39","68.23","34.64","31.77","0.66","2.55","0.0","0.02","134.92","5.24"
"630","2007","18","Himachal Pradesh","Kinnaur","22.09","2.27","11.8","2.64","5.39","8.03","99.33","0.15","0.01","0.08","0.02","0.04","0.06","0.67","70.33","69.87","30.33","30.13","0.34","2.36","0.0","0.02","125.62","4.47"
"630","2012","18","Himachal Pradesh","Kinnaur","21.56","1.67","12.57","2.07","5.25","7.32","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","66.61","66.72","33.23","33.28","0.58","2.92","0.01","0.04","124.95","9.39"
"630","2019","18","Himachal Pradesh","Kinnaur","22.5","0.87","14.02","1.31","6.3","7.61","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.28","67.94","39.77","32.06","0.0","0.0","0.0","0.0","146.54","0.0"
"631","1966","18","Himachal Pradesh","Kullu","146.85","43.8","52.4","24.44","26.22","50.66","99.24","1.13","0.1","0.66","0.06","0.31","0.37","0.76","110.14","68.08","51.63","31.92","0.8","0.06","0.0","0.06","310.67","11.66"
"631","1972","18","Himachal Pradesh","Kullu","160.77","54.9","58.76","22.78","24.33","47.11","99.18","1.33","0.06","0.82","0.06","0.39","0.45","0.82","102.96","64.73","56.11","35.27","1.21","0.05","0.0","0.01","322.44","7.93"
"631","1977","18","Himachal Pradesh","Kullu","157.96","46.8","61.99","23.96","25.21","49.17","98.98","1.62","0.07","1.07","0.05","0.42","0.48","1.02","109.88","65.98","56.66","34.02","1.06","2.43","0.0","0.02","329.63","10.69"
"631","1982","18","Himachal Pradesh","Kullu","153.43","44.33","59.83","21.16","28.1","49.27","98.78","1.9","0.06","1.22","0.06","0.56","0.62","1.22","111.72","63.93","63.03","36.07","1.32","0.32","0.0","0.08","331.8","19.58"
"631","1987","18","Himachal Pradesh","Kullu","176.76","42.59","88.85","17.32","28.0","45.32","98.44","2.81","0.13","1.79","0.13","0.77","0.9","1.56","107.46","60.0","71.64","40.0","1.98","0.4","0.0","0.24","361.29","44.9"
"631","1992","18","Himachal Pradesh","Kullu","158.89","52.71","63.26","13.81","29.11","42.93","99.52","0.77","0.03","0.54","0.02","0.19","0.2","0.48","110.67","66.15","56.62","33.85","0.95","0.06","0.0","0.13","328.09","21.63"
"631","1997","18","Himachal Pradesh","Kullu","141.89","0.0","0.0","0.0","0.0","0.0","99.45","0.78","0.07","0.71","0.0","0.0","0.0","0.55","102.62","68.49","47.21","31.51","1.6","0.09","0.0","0.05","294.24","19.88"
"631","2003","18","Himachal Pradesh","Kullu","171.21","42.6","70.32","17.67","40.61","58.29","99.82","0.31","0.01","0.18","0.02","0.1","0.12","0.18","129.84","62.44","78.1","37.56","2.63","0.16","0.0","0.0","382.25","15.71"
"631","2007","18","Himachal Pradesh","Kullu","201.01","41.41","97.56","18.51","43.53","62.04","99.57","0.87","0.04","0.57","0.03","0.24","0.27","0.43","114.94","62.3","69.54","37.7","1.63","0.17","0.0","0.01","388.17","11.56"
"631","2012","18","Himachal Pradesh","Kullu","174.71","29.39","90.05","12.84","42.43","55.27","99.59","0.72","0.03","0.47","0.02","0.2","0.22","0.41","123.69","64.21","68.95","35.79","2.14","0.04","0.0","0.05","370.3","13.63"
"631","2019","18","Himachal Pradesh","Kullu","155.11","18.56","90.67","7.41","38.47","45.88","99.17","1.3","0.05","0.84","0.04","0.37","0.41","0.83","133.12","69.36","58.8","30.64","0.0","0.0","0.0","0.03","348.36","0.0"
"632","1966","18","Himachal Pradesh","Lahul & Spiti","6.14","0.66","3.86","0.6","1.03","1.62","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33.93","85.88","5.58","14.12","1.21","1.54","0.0","0.0","48.4","2.69"
"632","1972","18","Himachal Pradesh","Lahul & Spiti","6.78","0.67","4.23","0.75","1.13","1.88","117.3","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","33.54","78.22","9.34","21.78","1.13","1.82","0.0","0.0","55.21","2.18"
"632","1977","18","Himachal Pradesh","Lahul & Spiti","9.09","1.39","5.49","0.92","1.3","2.22","112.36","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","47.88","79.81","12.11","20.19","0.96","0.2","0.0","0.0","74.07","1.82"
"632","1982","18","Himachal Pradesh","Lahul & Spiti","7.65","1.02","5.04","0.48","1.11","1.59","115.04","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","43.23","79.1","11.42","20.9","0.91","2.08","0.0","0.0","68.02","4.12"
"632","1987","18","Himachal Pradesh","Lahul & Spiti","10.46","1.98","6.03","0.46","1.99","2.45","110.57","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","44.85","81.55","10.15","18.45","1.2","1.93","0.0","0.05","69.56","3.39"
"632","1992","18","Himachal Pradesh","Lahul & Spiti","8.12","1.2","4.94","0.3","1.68","1.98","99.02","0.08","0.0","0.08","0.0","0.0","0.0","0.98","38.78","77.62","11.18","22.38","1.14","1.93","0.0","0.02","61.25","4.36"
"632","1997","18","Himachal Pradesh","Lahul & Spiti","8.34","0.0","0.0","0.0","0.0","0.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37.45","76.48","11.52","23.52","2.11","2.1","0.0","0.0","61.52","3.37"
"632","2003","18","Himachal Pradesh","Lahul & Spiti","13.28","1.9","7.34","0.95","3.1","4.05","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","41.45","79.68","10.57","20.32","1.18","2.29","0.0","0.0","68.77","0.56"
"632","2007","18","Himachal Pradesh","Lahul & Spiti","12.51","1.49","6.77","1.08","3.17","4.25","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37.0","81.43","8.44","18.57","0.02","2.01","0.0","0.0","59.98","2.9"
"632","2012","18","Himachal Pradesh","Lahul & Spiti","13.2","1.8","7.57","0.8","3.02","3.82","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36.01","81.45","8.2","18.55","1.03","1.8","0.05","0.01","60.3","2.03"
"632","2019","18","Himachal Pradesh","Lahul & Spiti","11.68","1.04","7.48","0.4","2.76","3.16","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.38","88.37","3.08","11.63","0.0","0.0","0.0","0.0","38.14","0.0"
"633","1966","18","Himachal Pradesh","Solan","399.14","128.56","138.59","64.79","67.2","132.0","87.77","55.6","0.72","39.92","2.61","12.35","14.96","12.23","170.94","52.88","152.3","47.12","1.5","0.49","0.23","1.61","781.81","42.05"
"633","1972","18","Himachal Pradesh","Solan","141.21","58.84","46.1","16.27","20.0","36.27","72.53","53.49","0.73","37.19","3.24","12.33","15.57","27.47","26.18","27.72","68.26","72.28","0.77","0.33","0.31","0.23","290.78","6.84"
"633","1977","18","Himachal Pradesh","Solan","139.61","56.86","47.94","16.5","18.32","34.81","71.41","55.89","0.6","39.86","2.65","12.77","15.43","28.59","26.19","23.21","86.67","76.79","0.66","0.38","0.34","1.59","311.33","15.26"
"633","1982","18","Himachal Pradesh","Solan","150.6","62.7","49.74","17.12","21.03","38.15","70.07","64.34","0.64","44.29","3.25","16.16","19.41","29.93","25.43","25.36","74.83","74.64","0.45","0.46","0.19","0.58","316.88","32.32"
