"Dist Code","Year","State Code","State Name","Dist Name","MARGINAL NUMBER (1000 Number)","MARGINAL AREA (1000 ha)","SMALL NUMBER (1000 Number)","SMALL AREA (1000 ha)","SEMI MEDIUM NUMBER (1000 Number)","SEMI MEDIUM AREA (1000 ha)","MEDIUM NUMBER (1000 Number)","MEDIUM AREA (1000 ha)","LARGE NUMBER (1000 Number)","LARGE AREA (1000 ha)","TOTAL NUMBER (1000 Number)","TOTAL AREA (1000 ha)"
"817","1970","13","West Bengal","Puruliya","117.41","59.07","54.53","72.42","29.74","75.48","10.92","59.02","0.59","7.34","213.19","273.33"
"817","1976","13","West Bengal","Puruliya","168.28","76.55","67.17","92.94","30.81","81.14","9.87","53.99","0.15","1.63","276.27","306.25"
"817","1980","13","West Bengal","Puruliya","161.89","74.84","64.1","102.44","28.12","81.05","8.58","48.71","0.12","1.8","262.81","308.84"
"817","1985","13","West Bengal","Puruliya","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","268.64","270.2"
"817","1990","13","West Bengal","Puruliya","254.27","118.73","80.84","121.1","42.22","104.64","6.8","34.22","0.06","0.84","384.19","379.52"
"817","1995","13","West Bengal","Puruliya","201.76","95.31","65.76","88.95","22.52","57.33","3.48","17.91","0.07","0.82","293.58","260.31"
"817","2000","13","West Bengal","Puruliya","213.09","100.31","63.75","89.55","22.46","58.59","2.2","11.16","0.03","0.69","301.51","260.29"
"817","2005","13","West Bengal","Puruliya","157.08","84.09","40.05","63.72","16.34","43.41","0.54","2.58","0.01","0.11","214.01","193.92"
"817","2010","13","West Bengal","Puruliya","252.97","130.44","49.65","74.49","14.88","39.58","2.41","11.15","0.01","0.16","319.92","255.81"
"818","1970","13","West Bengal","Medinipur","529.79","232.59","177.69","244.6","80.23","210.69","22.48","119.61","0.37","6.63","810.56","814.12"
"818","1976","13","West Bengal","Medinipur","741.99","280.86","179.94","246.0","77.88","203.48","17.19","88.64","0.19","3.11","1017.19","822.09"
"818","1980","13","West Bengal","Medinipur","788.3","293.89","168.3","254.93","69.25","188.18","14.49","78.2","0.16","2.9","1040.51","818.1"
"818","1985","13","West Bengal","Medinipur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1109.61","851.28"
"818","1990","13","West Bengal","Medinipur","1161.13","527.12","167.78","304.17","52.04","159.58","6.33","35.02","0.07","1.48","1387.35","1027.37"
"818","1995","13","West Bengal","Medinipur","1043.08","496.48","129.1","217.68","32.42","88.35","4.68","24.63","0.05","2.25","1209.33","829.39"
"818","2000","13","West Bengal","Medinipur","1127.64","569.49","108.85","180.65","23.41","64.25","1.78","8.48","0.03","0.91","1261.71","823.76"
"818","2005","13","West Bengal","Medinipur","708.11","328.71","154.64","237.26","41.88","112.6","3.65","17.87","0.02","0.2","908.29","696.64"
"818","2010","13","West Bengal","Medinipur","1180.79","560.77","119.23","190.34","22.2","61.96","1.08","4.98","0.02","0.81","1323.32","818.85"
"822","1970","13","West Bengal","West Dinajpur","107.66","53.21","64.38","90.21","51.57","131.6","24.38","132.74","0.51","6.03","248.48","413.78"
"822","1976","13","West Bengal","West Dinajpur","177.64","79.98","80.21","111.99","54.08","141.8","17.54","89.83","0.05","0.75","329.51","424.35"
"822","1980","13","West Bengal","West Dinajpur","235.78","91.77","80.57","110.07","50.64","133.54","13.45","69.37","0.04","0.65","380.48","405.39"
"822","1985","13","West Bengal","West Dinajpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","416.06","456.85"
