"Dist Code","Year","State Code","State Name","Dist Name","PRINCIPLE MARKETS NUMBER (Number)","SUB MARKETS NUMBER (Number)","TOTAL MARKETS NUMBER (Number)","ROAD LENGTH NUMBER (KILOMETER)"
"215","1989","12","Uttar Pradesh","Banda","5.0","6.0","11.0","1235.0"
"215","1990","12","Uttar Pradesh","Banda","5.0","6.0","11.0","1237.0"
"215","1991","12","Uttar Pradesh","Banda","5.0","6.0","11.0","1239.0"
"215","1992","12","Uttar Pradesh","Banda","5.0","6.0","11.0","1241.0"
"215","1993","12","Uttar Pradesh","Banda","5.0","6.0","11.0","1243.0"
"215","1994","12","Uttar Pradesh","Banda","5.0","6.0","11.0","1245.0"
"215","1995","12","Uttar Pradesh","Banda","-1.0","-1.0","-1.0","1356.0"
"215","1996","12","Uttar Pradesh","Banda","-1.0","-1.0","-1.0","1234.0"
"215","1997","12","Uttar Pradesh","Banda","3.0","4.0","7.0","1886.0"
"215","1998","12","Uttar Pradesh","Banda","5.0","6.0","11.0","-1.0"
"215","1999","12","Uttar Pradesh","Banda","5.0","6.0","11.0","1813.0"
"215","2000","12","Uttar Pradesh","Banda","5.0","6.0","11.0","1841.0"
"215","2001","12","Uttar Pradesh","Banda","5.0","6.0","11.0","1881.0"
"215","2002","12","Uttar Pradesh","Banda","5.0","6.0","11.0","2072.0"
"215","2003","12","Uttar Pradesh","Banda","5.0","6.0","11.0","2198.0"
"215","2004","12","Uttar Pradesh","Banda","5.0","6.0","11.0","2223.0"
"215","2005","12","Uttar Pradesh","Banda","5.0","6.0","11.0","2311.0"
"215","2006","12","Uttar Pradesh","Banda","5.0","6.0","11.0","2371.0"
"215","2007","12","Uttar Pradesh","Banda","5.0","7.0","12.0","2503.0"
"215","2008","12","Uttar Pradesh","Banda","5.0","7.0","12.0","2925.0"
"215","2009","12","Uttar Pradesh","Banda","5.0","7.0","12.0","3085.0"
"215","2010","12","Uttar Pradesh","Banda","5.0","7.0","12.0","1335.0"
"215","2011","12","Uttar Pradesh","Banda","5.0","7.0","12.0","3729.0"
"215","2012","12","Uttar Pradesh","Banda","5.0","7.0","12.0","3816.0"
"215","2013","12","Uttar Pradesh","Banda","5.0","7.0","12.0","3733.0"
"215","2014","12","Uttar Pradesh","Banda","5.0","7.0","12.0","-1.0"
"215","2015","12","Uttar Pradesh","Banda","-1.0","-1.0","-1.0","4338.0"
"215","2016","12","Uttar Pradesh","Banda","5.0","7.0","12.0","4467.0"
"215","2017","12","Uttar Pradesh","Banda","5.0","7.0","12.0","4375.0"
"216","1970","12","Uttar Pradesh","Varanasi","-1.0","-1.0","-1.0","635.0"
"216","1971","12","Uttar Pradesh","Varanasi","-1.0","-1.0","-1.0","635.0"
"216","1972","12","Uttar Pradesh","Varanasi","2.0","6.0","8.0","635.0"
"216","1973","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","714.0"
"216","1974","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","793.0"
"216","1975","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","951.0"
"216","1976","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","966.0"
"216","1977","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","980.0"
"216","1978","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1011.0"
"216","1979","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1056.0"
"216","1980","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1119.0"
"216","1981","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1182.0"
"216","1982","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1245.0"
"216","1983","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1274.0"
"216","1984","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1301.0"
"216","1985","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1301.0"
"216","1986","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1306.0"
"216","1987","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1311.0"
"216","1988","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1317.0"
"216","1989","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1356.0"
"216","1990","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1395.0"
"216","1991","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1415.0"
"216","1992","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1434.0"
"216","1993","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1473.0"
"216","1994","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","1512.0"
"216","1995","12","Uttar Pradesh","Varanasi","-1.0","-1.0","-1.0","2807.0"
"216","1996","12","Uttar Pradesh","Varanasi","-1.0","-1.0","-1.0","2129.0"
"216","1997","12","Uttar Pradesh","Varanasi","-1.0","-1.0","-1.0","3062.0"
"216","1998","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","-1.0"
"216","1999","12","Uttar Pradesh","Varanasi","-1.0","-1.0","-1.0","3216.0"
"216","2000","12","Uttar Pradesh","Varanasi","-1.0","-1.0","-1.0","3541.0"
"216","2001","12","Uttar Pradesh","Varanasi","3.0","12.0","15.0","3685.0"
"216","2002","12","Uttar Pradesh","Varanasi","3.0","12.0","15.0","3843.0"
"216","2003","12","Uttar Pradesh","Varanasi","3.0","12.0","15.0","4101.0"
"216","2004","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","4206.0"
"216","2005","12","Uttar Pradesh","Varanasi","3.0","12.0","15.0","4254.0"
"216","2006","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","4446.0"
"216","2007","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","4926.0"
"216","2008","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","5177.0"
"216","2009","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","6060.0"
"216","2010","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","6235.0"
"216","2011","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","6765.0"
"216","2012","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","6918.0"
"216","2013","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","7498.0"
"216","2014","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","-1.0"
"216","2015","12","Uttar Pradesh","Varanasi","-1.0","-1.0","-1.0","7240.0"
"216","2016","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","7385.0"
"216","2017","12","Uttar Pradesh","Varanasi","3.0","11.0","14.0","7411.0"
"217","1970","12","Uttar Pradesh","Mirzpur","-1.0","-1.0","-1.0","634.0"
"217","1971","12","Uttar Pradesh","Mirzpur","-1.0","-1.0","-1.0","634.0"
"217","1972","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","634.0"
"217","1973","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","677.0"
"217","1974","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","719.0"
"217","1975","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","762.0"
"217","1976","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","811.0"
"217","1977","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","859.0"
"217","1978","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","889.0"
"217","1979","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","960.0"
"217","1980","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","1020.0"
"217","1981","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","1079.0"
"217","1982","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","1183.0"
"217","1983","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","1214.0"
"217","1984","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","1260.0"
"217","1985","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","1255.0"
"217","1986","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","1353.0"
"217","1987","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","1452.0"
"217","1988","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","1550.0"
"217","1989","12","Uttar Pradesh","Mirzpur","2.0","2.0","4.0","1648.0"
"217","1990","12","Uttar Pradesh","Mirzpur","4.0","2.0","6.0","1680.0"
"217","1991","12","Uttar Pradesh","Mirzpur","4.0","2.0","6.0","1712.0"
"217","1992","12","Uttar Pradesh","Mirzpur","4.0","2.0","6.0","1744.0"
"217","1993","12","Uttar Pradesh","Mirzpur","4.0","2.0","6.0","1776.0"
"217","1994","12","Uttar Pradesh","Mirzpur","4.0","2.0","6.0","1808.0"
"217","1995","12","Uttar Pradesh","Mirzpur","-1.0","-1.0","-1.0","1993.0"
"217","1996","12","Uttar Pradesh","Mirzpur","-1.0","-1.0","-1.0","2070.0"
"217","1997","12","Uttar Pradesh","Mirzpur","-1.0","-1.0","-1.0","2186.0"
"217","1998","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","-1.0"
"217","1999","12","Uttar Pradesh","Mirzpur","-1.0","-1.0","-1.0","2372.0"
"217","2000","12","Uttar Pradesh","Mirzpur","-1.0","-1.0","-1.0","2587.0"
"217","2001","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","2672.0"
"217","2002","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","2830.0"
"217","2003","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","3196.0"
"217","2004","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","3277.0"
"217","2005","12","Uttar Pradesh","Mirzpur","4.0","2.0","6.0","3473.0"
"217","2006","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","3744.0"
"217","2007","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","4633.0"
"217","2008","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","5212.0"
"217","2009","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","6159.0"
"217","2010","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","7119.0"
"217","2011","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","9517.0"
"217","2012","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","9773.0"
"217","2013","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","4356.0"
"217","2014","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","-1.0"
"217","2015","12","Uttar Pradesh","Mirzpur","-1.0","-1.0","-1.0","10468.0"
"217","2016","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","10502.0"
"217","2017","12","Uttar Pradesh","Mirzpur","4.0","3.0","7.0","10118.0"
"218","1970","12","Uttar Pradesh","Jaunpur","1.0","5.0","6.0","361.0"
"218","1971","12","Uttar Pradesh","Jaunpur","1.0","5.0","6.0","361.0"
"218","1972","12","Uttar Pradesh","Jaunpur","2.0","6.0","8.0","419.0"
"218","1973","12","Uttar Pradesh","Jaunpur","2.0","6.0","8.0","477.0"
"218","1974","12","Uttar Pradesh","Jaunpur","2.0","6.0","8.0","534.0"
"218","1975","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","592.0"
"218","1976","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","623.0"
"218","1977","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","653.0"
"218","1978","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","753.0"
"218","1979","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","814.0"
"218","1980","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","868.0"
"218","1981","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","921.0"
"218","1982","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","944.0"
"218","1983","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","976.0"
"218","1984","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","991.0"
"218","1985","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","1028.0"
"218","1986","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","1076.0"
"218","1987","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","1126.0"
"218","1988","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","1174.0"
"218","1989","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","1223.0"
"218","1990","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","1339.0"
"218","1991","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","1455.0"
"218","1992","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","1571.0"
"218","1993","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","1687.0"
"218","1994","12","Uttar Pradesh","Jaunpur","3.0","7.0","10.0","1803.0"
"218","1995","12","Uttar Pradesh","Jaunpur","-1.0","-1.0","-1.0","1563.0"
"218","1996","12","Uttar Pradesh","Jaunpur","-1.0","-1.0","-1.0","1599.0"
"218","1997","12","Uttar Pradesh","Jaunpur","-1.0","-1.0","-1.0","1916.0"
"218","1998","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","-1.0"
"218","1999","12","Uttar Pradesh","Jaunpur","-1.0","-1.0","-1.0","2063.0"
"218","2000","12","Uttar Pradesh","Jaunpur","-1.0","-1.0","-1.0","2221.0"
"218","2001","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","2293.0"
"218","2002","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","2293.0"
"218","2003","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","2348.0"
"218","2004","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","2348.0"
"218","2005","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","2536.0"
"218","2006","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","2878.0"
"218","2007","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","3260.0"
"218","2008","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","3623.0"
"218","2009","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","3914.0"
"218","2010","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","4207.0"
"218","2011","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","4506.0"
"218","2012","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","4505.0"
"218","2013","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","5721.0"
"218","2014","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","-1.0"
"218","2015","12","Uttar Pradesh","Jaunpur","-1.0","-1.0","-1.0","5864.0"
"218","2016","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","6152.0"
"218","2017","12","Uttar Pradesh","Jaunpur","3.0","9.0","12.0","6360.0"
"219","1970","12","Uttar Pradesh","Ghazipur","-1.0","-1.0","-1.0","323.0"
"219","1971","12","Uttar Pradesh","Ghazipur","-1.0","-1.0","-1.0","355.0"
"219","1972","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","387.0"
"219","1973","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","419.0"
"219","1974","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","451.0"
"219","1975","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","483.0"
"219","1976","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","495.0"
"219","1977","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","507.0"
"219","1978","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","591.0"
"219","1979","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","610.0"
"219","1980","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","657.0"
"219","1981","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","703.0"
"219","1982","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","733.0"
"219","1983","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","750.0"
"219","1984","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","759.0"
"219","1985","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","769.0"
"219","1986","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","830.0"
"219","1987","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","891.0"
"219","1988","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","952.0"
"219","1989","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","1013.0"
"219","1990","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","1068.0"
"219","1991","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","1129.0"
"219","1992","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","1190.0"
"219","1993","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","1251.0"
"219","1994","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","1312.0"
"219","1995","12","Uttar Pradesh","Ghazipur","-1.0","-1.0","-1.0","1507.0"
"219","1996","12","Uttar Pradesh","Ghazipur","-1.0","-1.0","-1.0","1538.0"
"219","1997","12","Uttar Pradesh","Ghazipur","-1.0","-1.0","-1.0","1617.0"
"219","1998","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","-1.0"
"219","1999","12","Uttar Pradesh","Ghazipur","-1.0","-1.0","-1.0","1842.0"
"219","2000","12","Uttar Pradesh","Ghazipur","-1.0","-1.0","-1.0","2004.0"
"219","2001","12","Uttar Pradesh","Ghazipur","4.0","8.0","12.0","2104.0"
"219","2002","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","2339.0"
"219","2003","12","Uttar Pradesh","Ghazipur","4.0","8.0","12.0","2404.0"
"219","2004","12","Uttar Pradesh","Ghazipur","4.0","8.0","12.0","2410.0"
"219","2005","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","2487.0"
"219","2006","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","2719.0"
"219","2007","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","3043.0"
"219","2008","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","3391.0"
"219","2009","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","3764.0"
"219","2010","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","3885.0"
"219","2011","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","4142.0"
"219","2012","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","4103.0"
"219","2013","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","4641.0"
"219","2014","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","-1.0"
"219","2015","12","Uttar Pradesh","Ghazipur","-1.0","-1.0","-1.0","5425.0"
"219","2016","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","5459.0"
"219","2017","12","Uttar Pradesh","Ghazipur","4.0","7.0","11.0","4959.0"
"220","1970","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","462.0"
"220","1971","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","462.0"
"220","1972","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","462.0"
"220","1973","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","482.0"
"220","1974","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","502.0"
"220","1975","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","522.0"
"220","1976","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","534.0"
"220","1977","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","545.0"
"220","1978","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","600.0"
"220","1979","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","629.0"
"220","1980","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","665.0"
"220","1981","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","701.0"
"220","1982","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","726.0"
"220","1983","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","736.0"
"220","1984","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","744.0"
"220","1985","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","751.0"
"220","1986","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","807.0"
"220","1987","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","862.0"
"220","1988","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","918.0"
"220","1989","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","922.0"
"220","1990","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","925.0"
"220","1991","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","925.0"
"220","1992","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","925.0"
"220","1993","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","925.0"
"220","1994","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","925.0"
"220","1995","12","Uttar Pradesh","Ballia","-1.0","-1.0","-1.0","1148.0"
"220","1996","12","Uttar Pradesh","Ballia","-1.0","-1.0","-1.0","1230.0"
"220","1997","12","Uttar Pradesh","Ballia","-1.0","-1.0","-1.0","1298.0"
"220","1998","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","-1.0"
"220","1999","12","Uttar Pradesh","Ballia","-1.0","-1.0","-1.0","1602.0"
"220","2000","12","Uttar Pradesh","Ballia","-1.0","-1.0","-1.0","1650.0"
"220","2001","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","1763.0"
"220","2002","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","1819.0"
"220","2003","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","1846.0"
"220","2004","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","1850.0"
"220","2005","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","1888.0"
"220","2006","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","1959.0"
"220","2007","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","2013.0"
"220","2008","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","2043.0"
"220","2009","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","2215.0"
"220","2010","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","2253.0"
"220","2011","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","2363.0"
"220","2012","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","2458.0"
"220","2013","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","2942.0"
"220","2014","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","-1.0"
"220","2015","12","Uttar Pradesh","Ballia","-1.0","-1.0","-1.0","2970.0"
"220","2016","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","3002.0"
"220","2017","12","Uttar Pradesh","Ballia","4.0","6.0","10.0","3244.0"
"221","1970","12","Uttar Pradesh","Gorakhpur","-1.0","-1.0","-1.0","750.0"
"221","1971","12","Uttar Pradesh","Gorakhpur","-1.0","-1.0","-1.0","750.0"
"221","1972","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","750.0"
"221","1973","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","775.0"
"221","1974","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","800.0"
"221","1975","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","851.0"
"221","1976","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","854.0"
"221","1977","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","856.0"
"221","1978","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","878.0"
"221","1979","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","942.0"
"221","1980","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","975.0"
"221","1981","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1008.0"
"221","1982","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1029.0"
"221","1983","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1043.0"
"221","1984","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1070.0"
"221","1985","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1112.0"
"221","1986","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1160.0"
"221","1987","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1209.0"
"221","1988","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1257.0"
"221","1989","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1305.0"
"221","1990","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1307.0"
"221","1991","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1309.0"
"221","1992","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1311.0"
"221","1993","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1313.0"
"221","1994","12","Uttar Pradesh","Gorakhpur","4.0","7.0","11.0","1315.0"
"221","1995","12","Uttar Pradesh","Gorakhpur","-1.0","-1.0","-1.0","1774.0"
"221","1996","12","Uttar Pradesh","Gorakhpur","-1.0","-1.0","-1.0","1830.0"
"221","1997","12","Uttar Pradesh","Gorakhpur","-1.0","-1.0","-1.0","2030.0"
"221","1998","12","Uttar Pradesh","Gorakhpur","7.0","12.0","19.0","-1.0"
"221","1999","12","Uttar Pradesh","Gorakhpur","-1.0","-1.0","-1.0","2688.0"
"221","2000","12","Uttar Pradesh","Gorakhpur","-1.0","-1.0","-1.0","3060.0"
"221","2001","12","Uttar Pradesh","Gorakhpur","7.0","12.0","19.0","3210.0"
"221","2002","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","3617.0"
"221","2003","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","3977.0"
"221","2004","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","4050.0"
"221","2005","12","Uttar Pradesh","Gorakhpur","7.0","10.0","17.0","4202.0"
"221","2006","12","Uttar Pradesh","Gorakhpur","7.0","14.0","21.0","4273.0"
"221","2007","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","4798.0"
"221","2008","12","Uttar Pradesh","Gorakhpur","7.0","12.0","19.0","5437.0"
"221","2009","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","5543.0"
"221","2010","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","5680.0"
"221","2011","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","5804.0"
"221","2012","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","6233.0"
"221","2013","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","7218.0"
"221","2014","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","-1.0"
"221","2015","12","Uttar Pradesh","Gorakhpur","-1.0","-1.0","-1.0","7600.0"
"221","2016","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","7967.0"
"221","2017","12","Uttar Pradesh","Gorakhpur","7.0","13.0","20.0","8191.0"
"222","1970","12","Uttar Pradesh","Deoria","-1.0","-1.0","-1.0","821.0"
"222","1971","12","Uttar Pradesh","Deoria","-1.0","-1.0","-1.0","827.0"
"222","1972","12","Uttar Pradesh","Deoria","2.0","7.0","9.0","833.0"
"222","1973","12","Uttar Pradesh","Deoria","2.0","7.0","9.0","839.0"
"222","1974","12","Uttar Pradesh","Deoria","2.0","7.0","9.0","845.0"
"222","1975","12","Uttar Pradesh","Deoria","2.0","7.0","9.0","851.0"
"222","1976","12","Uttar Pradesh","Deoria","2.0","7.0","9.0","857.0"
"222","1977","12","Uttar Pradesh","Deoria","2.0","7.0","9.0","863.0"
"222","1978","12","Uttar Pradesh","Deoria","2.0","7.0","9.0","888.0"
