"Dist Code","Year","State Code","State Name","Dist Name","INDIGENOUS COW PRODUCTION (1000 tons)","CROSSBRED COW PRODUCTION (1000 tons)","TOTAL COW PRODUCTION (1000 tons)","INDIGENOUS BUFFALO PRODUCTION (1000 tons)","GRADED MURRAH BUFFALO PRODUCTION (1000 tons)","TOTAL BUFFALO PRODUCTION (1000 tons)","GOAT PRODUCTION (1000 tons)","TOTAL PRODUCTION (1000 tons)"
"31","2013","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","430.1"
"31","2014","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","480.29"
"31","2015","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","538.05"
"32","2005","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","166.4"
"32","2006","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","168.4"
"32","2007","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","183.8"
"32","2008","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","228.0"
"32","2009","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","238.6"
"32","2010","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","251.0"
"32","2011","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","252.8"
"32","2012","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","274.0"
"32","2013","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","297.3"
"32","2014","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","335.0"
"32","2015","6","Madhya Pradesh","Dewas","0.0","0.0","0.0","0.0","0.0","0.0","0.0","378.62"
"33","2005","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","233.1"
"33","2006","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","237.1"
"33","2007","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","230.3"
"33","2008","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","188.8"
"33","2009","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","196.3"
"33","2010","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","202.0"
"33","2011","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","228.2"
"33","2012","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","247.4"
"33","2013","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","268.8"
"33","2014","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","296.47"
"33","2015","6","Madhya Pradesh","Dhar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","327.99"
"34","2005","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","118.3"
"34","2006","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","119.9"
"34","2007","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","120.0"
"34","2008","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","114.6"
"34","2009","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","121.8"
"34","2010","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","129.1"
"34","2011","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","135.7"
"34","2012","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","147.1"
"34","2013","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","159.6"
"34","2014","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","180.21"
"34","2015","6","Madhya Pradesh","Jhabua","0.0","0.0","0.0","0.0","0.0","0.0","0.0","204.09"
"35","2005","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","181.7"
"35","2006","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","184.2"
"35","2007","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","205.2"
"35","2008","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","234.7"
"35","2009","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","244.4"
"35","2010","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","255.0"
"35","2011","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","279.2"
"35","2012","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","301.7"
"35","2013","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","326.4"
"35","2014","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","368.03"
"35","2015","6","Madhya Pradesh","Khargone / West Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","416.23"
"36","2005","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","116.2"
"36","2006","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","117.8"
"36","2007","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","117.2"
"36","2008","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","109.1"
"36","2009","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","112.4"
"36","2010","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123.0"
"36","2011","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","147.3"
"36","2012","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","125.4"
"36","2013","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","138.2"
"36","2014","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","156.65"
"36","2015","6","Madhya Pradesh","Khandwa / East Nimar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","178.1"
"37","2005","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","249.8"
"37","2006","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","253.6"
"37","2007","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","266.6"
"37","2008","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","301.3"
"37","2009","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","321.7"
"37","2010","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","342.3"
"37","2011","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","372.5"
"37","2012","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","403.8"
"37","2013","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","438.1"
"37","2014","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","497.21"
"37","2015","6","Madhya Pradesh","Sehore","0.0","0.0","0.0","0.0","0.0","0.0","0.0","565.98"
"38","2005","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","180.3"
"38","2006","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","183.2"
"38","2007","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","171.5"
"38","2008","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123.7"
"38","2009","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","131.0"
"38","2010","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","136.3"
"38","2011","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","144.2"
"38","2012","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","155.3"
"38","2013","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","167.6"
"38","2014","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","187.14"
"38","2015","6","Madhya Pradesh","Raisen","0.0","0.0","0.0","0.0","0.0","0.0","0.0","209.6"
"39","2005","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","304.0"
"39","2006","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","307.8"
"39","2007","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","270.8"
"39","2008","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","165.0"
"39","2009","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","172.4"
"39","2010","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","178.3"
"39","2011","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","185.3"
"39","2012","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","201.9"
"39","2013","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","220.3"
"39","2014","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","245.43"
"39","2015","6","Madhya Pradesh","Vidisha","0.0","0.0","0.0","0.0","0.0","0.0","0.0","274.26"
"40","2005","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","111.3"
"40","2006","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","112.8"
"40","2007","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","114.9"
"40","2008","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","116.2"
"40","2009","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","120.3"
"40","2010","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","128.5"
"40","2011","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","139.2"
"40","2012","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","151.9"
"40","2013","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","165.9"
"40","2014","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","192.46"
"40","2015","6","Madhya Pradesh","Betul","0.0","0.0","0.0","0.0","0.0","0.0","0.0","223.93"
"41","2005","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","155.2"
"41","2006","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","157.4"
"41","2007","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","169.6"
"41","2008","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","185.9"
"41","2009","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","196.1"
"41","2010","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","213.3"
"41","2011","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","227.7"
"41","2012","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","245.8"
"41","2013","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","265.7"
"41","2014","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","299.85"
"41","2015","6","Madhya Pradesh","Rajgarh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","339.37"
"42","2005","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.3"
"42","2006","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","192.2"
"42","2007","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","199.3"
"42","2008","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","206.7"
"42","2009","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","219.5"
"42","2010","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","229.3"
"42","2011","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","243.8"
"42","2012","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","266.3"
"42","2013","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","291.3"
"42","2014","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","324.18"
"42","2015","6","Madhya Pradesh","Shajapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","361.89"
"43","2005","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","145.7"
"43","2006","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","147.8"
"43","2007","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","154.0"
"43","2008","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","165.1"
"43","2009","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","171.7"
"43","2010","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","176.5"
"43","2011","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","186.1"
"43","2012","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","201.2"
"43","2013","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","217.9"
"43","2014","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","249.31"
"43","2015","6","Madhya Pradesh","Hoshangabad","0.0","0.0","0.0","0.0","0.0","0.0","0.0","286.09"
"44","1991","1","Andhra Pradesh","Srikakulam","0.0","0.0","59.5","0.0","0.0","49.0","0.0","108.5"
"44","1992","1","Andhra Pradesh","Srikakulam","0.0","0.0","59.94","0.0","0.0","46.79","0.0","106.74"
"44","1993","1","Andhra Pradesh","Srikakulam","59.51","10.23","69.74","51.94","2.38","54.32","0.0","124.06"
"44","1994","1","Andhra Pradesh","Srikakulam","83.09","18.62","101.71","67.01","3.13","70.15","0.0","171.86"
"44","1995","1","Andhra Pradesh","Srikakulam","72.09","24.41","96.5","56.12","4.1","60.22","0.0","156.72"
"44","1996","1","Andhra Pradesh","Srikakulam","60.43","21.05","81.48","53.62","4.77","58.39","0.0","139.87"
"44","1997","1","Andhra Pradesh","Srikakulam","72.0","18.5","90.5","55.0","5.0","60.0","0.0","150.5"
